100 3.36
200 3.12
300 3.2266666666666666
400 3.08
500 3.112
600 3.16
700 3.0628571428571427
800 3.1
900 3.137777777777778
1000 3.092
1100 3.138181818181818
1200 3.1766666666666667
1300 3.0646153846153847
1400 3.202857142857143
1500 3.184
1600 3.1275
1700 3.1905882352941175
1800 3.1955555555555555
1900 3.1136842105263156
2000 3.146
2100 3.2457142857142856
2200 3.089090909090909
2300 3.137391304347826
2400 3.1816666666666666
2500 3.2048
2600 3.167692307692308
2700 3.151111111111111
2800 3.1885714285714286
2900 3.223448275862069
3000 3.1213333333333333
3100 3.1638709677419357
3200 3.115
3300 3.1503030303030304
3400 3.112941176470588
3500 3.1302857142857143
3600 3.141111111111111
3700 3.1427027027027026
3800 3.1442105263157893
3900 3.112820512820513
4000 3.109
4100 3.1951219512195124
4200 3.1466666666666665
4300 3.1534883720930234
4400 3.117272727272727
4500 3.1653333333333333
4600 3.1095652173913044
4700 3.1259574468085107
4800 3.1533333333333333
4900 3.156734693877551
5000 3.1936
5100 3.12078431372549
5200 3.1553846153846155
5300 3.1441509433962262
5400 3.1303703703703705
5500 3.1338181818181816
5600 3.152142857142857
5700 3.12140350877193
5800 3.1427586206896554
5900 3.1471186440677967
6000 3.148
6100 3.1291803278688524
6200 3.1309677419354838
6300 3.132063492063492
6400 3.189375
6500 3.1618461538461538
6600 3.1424242424242426
6700 3.1492537313432836
6800 3.1276470588235292
6900 3.1542028985507247
7000 3.1605714285714286
7100 3.172394366197183
7200 3.181111111111111
7300 3.149041095890411
7400 3.151891891891892
7500 3.1488
7600 3.117368421052632
7700 3.128831168831169
7800 3.1507692307692308
7900 3.16
8000 3.133
8100 3.1076543209876544
8200 3.135609756097561
8300 3.163855421686747
8400 3.1419047619047618
8500 3.167529411764706
8600 3.143720930232558
8700 3.147586206896552
8800 3.1204545454545456
8900 3.141573033707865
9000 3.147111111111111
9100 3.1274725274725275
9200 3.1395652173913042
9300 3.1208602150537637
9400 3.127659574468085
9500 3.134315789473684
9600 3.1145833333333335
9700 3.145154639175258
9800 3.1387755102040815
9900 3.139393939393939
10000 3.1204
10100 3.1322772277227724
10200 3.145098039215686
10300 3.16
10400 3.169230769230769
